actual_price,predicted_price_lr,predicted_price_rf,residual_rf,residual_pct_rf,price_tier
1153500,1084492.106746362,1073428.2716300867,-80071.7283699133,-6.941632281743676,$1M-$2M
1051900,1176025.860454206,1013321.3018275277,-38578.6981724723,-3.667525256438093,$1M-$2M
346100,626000.5725926885,572274.8821024513,226174.8821024513,65.34957587473312,<$500K
1148700,1791278.6198461652,1028046.3404910358,-120653.65950896416,-10.50349608330845,$1M-$2M
515400,436476.52841831313,477786.5013113131,-37613.49868868687,-7.297923688142582,$500K-$1M
589600,576692.2818671593,606886.119483161,17286.11948316102,2.9318384469404712,$500K-$1M
401700,352301.4429951084,359598.0775881096,-42101.92241189041,-10.48093662232771,<$500K
524100,474245.261642106,530795.0940964012,6695.094096401241,1.2774459256632782,$500K-$1M
815000,675369.762502916,1007199.2448341626,192199.24483416264,23.58272942750462,$500K-$1M
1081100,1138360.6766274842,946878.7938390028,-134221.20616099716,-12.415244303116932,$1M-$2M
505400,254041.93028556526,516749.9349261297,11349.934926129703,2.2457330680905625,$500K-$1M
427400,272626.8141751769,459402.689845559,32002.689845559013,7.487760843602952,<$500K
1559600,1615612.0782560068,1845944.4351145457,286344.43511454575,18.360120230478696,$1M-$2M
469600,542957.3748387157,461073.7159502392,-8526.284049760783,-1.8156482218400307,<$500K
472200,535000.3041591019,549150.8435940723,76950.84359407227,16.296239642963208,<$500K
3835800,1893189.8437426835,3520850.86311126,-314949.1368887401,-8.210780981509465,$2M+
1232400,1385526.9943324202,1326217.3831413756,93817.38314137561,7.612575717411199,$1M-$2M
781400,782528.1483541474,777406.5243553707,-3993.4756446293322,-0.511066757695077,$500K-$1M
840500,1061352.1667858926,832337.1809445499,-8162.819055450149,-0.9711860863117369,$500K-$1M
1193200,1008480.4191941185,763674.3618165901,-429525.63818340993,-35.99779066237093,$1M-$2M
767500,651268.0089745511,742392.8510980322,-25107.148901967797,-3.2712897592140453,$500K-$1M
507800,425776.395461251,688597.8095512944,180797.80955129443,35.60413736732856,$500K-$1M
888600,1330526.4474673676,987411.9246115128,98811.9246115128,11.119955504334099,$500K-$1M
599700,641246.1046635592,616446.5645767525,16746.564576752484,2.792490341296062,$500K-$1M
1538900,1077737.062241997,1406967.8619416775,-131932.13805832248,-8.573145627287184,$1M-$2M
686600,750382.5083492409,718141.1670439008,31541.167043900816,4.59381984327131,$500K-$1M
519800,371965.84874470637,424590.79926158977,-95209.20073841023,-18.316506490652216,$500K-$1M
1061900,1211313.5528226607,1121459.7075389295,59559.707538929535,5.608786848001651,$1M-$2M
567800,744509.401110977,563825.3176004294,-3974.6823995705927,-0.7000145120765398,$500K-$1M
433300,499837.8790546736,480475.47241416224,47175.47241416224,10.887484979035827,<$500K
595300,506961.7169866798,618509.8565866713,23209.856586671318,3.898850426116465,$500K-$1M
984700,1189309.3294695942,1716940.4383131023,732240.4383131023,74.36177905078728,$500K-$1M
610100,487808.5615660482,518665.5934797288,-91434.40652027121,-14.98679011969697,$500K-$1M
1303000,847702.2439143531,960789.2949620386,-342210.70503796136,-26.263292788792125,$1M-$2M
425800,455232.2794002,466571.1700722297,40771.170072229696,9.575192595638725,<$500K
353400,278218.90532618924,384085.7501303357,30685.750130335684,8.683007959913889,<$500K
789300,901388.2126952474,688855.4497368906,-100444.55026310938,-12.725776037388748,$500K-$1M
450100,594889.1260950522,524249.8343705431,74149.83437054307,16.474080064550783,<$500K
625400,777241.4813351511,734514.3042069088,109114.3042069088,17.447122514696,$500K-$1M
862700,1349397.7054581433,884548.676369282,21848.67636928195,2.5325926010527358,$500K-$1M
2760000,1560131.4333277415,2321028.012775025,-438971.98722497514,-15.904782145832433,$2M+
